0x600000	    Ayra! Ayra, I`ll be alright! Don`t give in to these guys! Don`t let `em boss you around! Shanan...
0x6244ce	    Sire, Queen Rahna is here to see you. Queen Rahna?   Good evening, Lord Sigurd. Are you comfortably settled into Sailane yet? Is there anything at all that you need? As much as I appreciate the offer, we`re fine. I can`t thank you enough for your hospitality, Your Highness.  I know Sailane is perhaps too small to house all of you adequately, and I`m sorry, but please, bear with me for a while longer.  I`m doing all I can to hasten your liberty. I`ve sent letter after letter to Belhalla to advocate for your innocence.  As of yet, however, I`ve still heard nothing at all from King Azmur. This... This has to be Reptor`s doing! First he betrays my father, and now he`s stopping all of your letters! He must be!  Calm yourself, Lord Sigurd! I know well the pain you`re feeling, but you cannot let your grudges rule you.  Your anger will not save your father. Hatred will only destroy you from within.  I swear to you, I can and I will find a way to set this to rights, but you must be patient. You`re right... I`m sorry, Your Highness. I really appreciate all you`ve done for me.  It`s alright, Lord Sigurd. Oh, before I forget...  There actually has been some good news from Grannvale of late. Good news, you say?  Mm. A previously unknown daughter of Prince Kurth has been discovered. All of Grannvale is rejoicing at the news. Huh?! Is that even possible?  It took King Azmur only a glance to recognize her true heritage.  She bears the brand of Naga, the proof of a true heir to House Belhalla. There is no doubt. She is Kurth`s child. I see... Thank goodness. At the very least, this means the royal lineage won`t go extinct.  That`s not all. The princess and Duke Arvis are in a relationship.  King Azmur has given his blessing, and a magnificent wedding will soon be held. Arvis? Really?  All who`ve seen the happy couple eagerly attest that this beautiful princess and Duke Arvis are perfectly matched together.  To say nothing of how happy the couple is said to be! Young love is wonderful, isn`t it?  ...Oh. Lord Sigurd, I`m so sorry. I forgot. Your wife is still- Deirdre... My wife`s still gone, yes... It`s been over a year since she vanished. She`s missed an entire year of watching Seliph grow up.   I`m so sorry, Lord Sigurd, but cheer up. I know you`ll reunite someday. You`re right. I feel it, too. I can`t give in to sorrow just yet. I can`t give up on finding her.  Pardon me, milady, but the hour is late. We should be on our way soon.    Ah, of course. I`ll be with you in a moment. Lord Sigurd, one last thing...  Beware of Duke Maios of Thove. I regret to say that my brother-in-law has long hungered to claim Sailane for himself.  It`s only a matter of time till he goes so far as to attack you. I wish I could provide you with reinforcements, but... ...I know. The capital is under the very same threat from Duke Daccar of Zaxon. You cannot afford to weaken your own guard. Daccar will pounce upon you given even a hint of weakness.  Don`t worry about it, Your Highness. There`s nothing the Thove army can throw at us that we can`t handle.   Ah, of course. I should be more confident in such veteran heroes as yourselves.  Oh! I`ve been talking for so long, I lost track of the time. Take care, Lord Sigurd. You, too, Your Highness. Thank you.   Mother! Aren`t you forgetting somebody?  You`ve just chatted for hours and hours with Sigurd, yet you can`t even acknowledge your own son?   My son? The one who abandoned me two years ago, going gods know where? How do I talk to someone who`s clearly not here? Heh heh... So this is how it`s going to be, is it? You`re still mad at me, then?  Of course I am! Do you have any idea how hard it was without you, and how worried I`ve been after you?  That my own son could be so cold-hearted... I thought I knew you better than this. Look, I know you`re upset, but I had my reasons for all this. But come on, I`m home safely! Surely that counts for something and you can forgive me?  I swear I`ll make up for it and be the very picture of a good son. Hey, how about I give you a shoulder massage to start?   Oh! What nerve! Treating me as if I`m an old crone... Look, Lewyn, there are more pressing matters which we need to talk about, and soon.  Come to Silesse as soon as possible. Do not forget! Do I make myself clear? ...Sigh. I thought she`d never stop. 
0x62563b	    Sire, Queen Rahna is here to see you. Queen Rahna?   Good evening, Lord Sigurd. Are you comfortably settled into Sailane yet? Is there anything at all that you need? As much as I appreciate the offer, we`re fine. I can`t thank you enough for your hospitality, Your Highness.  I know Sailane is perhaps too small to house all of you adequately, and I`m sorry, but please, bear with me for a while longer.  I`m doing all I can to hasten your liberty. I`ve sent letter after letter to Belhalla to advocate for your innocence.  As of yet, however, I`ve still heard nothing at all from King Azmur. This... This has to be Reptor`s doing! First he betrays my father, and now he`s stopping all of your letters! He must be!  Calm yourself, Lord Sigurd! I know well the pain you`re feeling, but you cannot let your grudges rule you.  Your anger will not save your father. Hatred will only destroy you from within.  I swear to you, I can and I will find a way to set this to rights, but you must be patient. You`re right... I`m sorry, Your Highness. I really appreciate all you`ve done for me.  It`s alright, Lord Sigurd. Oh, before I forget...  There actually has been some good news from Grannvale of late. Good news, you say?  Mm. A previously unknown daughter of Prince Kurth has been discovered. All of Grannvale is rejoicing at the news. Huh?! Is that even possible?  It took King Azmur only a glance to recognize her true heritage.  She bears the brand of Naga, the proof of a true heir to House Belhalla. There is no doubt. She is Kurth`s child. I see... Thank goodness. At the very least, this means the royal lineage won`t go extinct.  That`s not all. The princess and Duke Arvis are in a relationship.  King Azmur has given his blessing, and a magnificent wedding will soon be held. Arvis? Really?  All who`ve seen the happy couple eagerly attest that this beautiful princess and Duke Arvis are perfectly matched together.  To say nothing of how happy the couple is said to be! Young love is wonderful, isn`t it?  ...Oh. Lord Sigurd, I`m so sorry. I forgot. Your wife is still- Deirdre... My wife`s still gone, yes... It`s been over a year since she vanished. She`s missed an entire year of watching Seliph grow up.   I`m so sorry, Lord Sigurd, but cheer up. I know you`ll reunite someday. You`re right. I feel it, too. I can`t give in to sorrow just yet. I can`t give up on finding her.  Pardon me, milady, but the hour is late. We should be on our way soon.    Ah, of course. I`ll be with you in a moment. Lord Sigurd, one last thing...  Beware of Duke Maios of Thove. I regret to say that my brother-in-law has long hungered to claim Sailane for himself.  It`s only a matter of time till he goes so far as to attack you. I wish I could provide you with reinforcements, but... ...I know. The capital is under the very same threat from Duke Daccar of Zaxon. You cannot afford to weaken your own guard. Daccar will pounce upon you given even a hint of weakness.  Don`t worry about it, Your Highness. There`s nothing the Thove army can throw at us that we can`t handle.   Ah, of course. I should be more confident in such veteran heroes as yourselves.  Oh! I`ve been talking for so long, I lost track of the time. Take care, Lord Sigurd. You, too, Your Highness. Thank you. 
0x62636d	  Oh, you must be joking! Those accursed rebels have already re-captured Silesse?!  What in the blazes is Donovan even doing out there?  Blast... We`ve no choice. Instruct Lamia to move out and attack at once! They mustn`t be allowed near my castle!  And instruct Pamela to lead her squad in pursuit of Sigurd! Throw everything we have at him! 
0x6264cc	  Oh, you must be joking! Those accursed rebels have already re-captured Silesse?!  What in the blazes is Donovan even doing out there?  Instruct Pamela to lead her squad in pursuit of Sigurd`s army! Throw everything we have at him! 
0x6265bc	  Oh, you must be joking! Those accursed rebels have already re-captured Silesse?!  What in the blazes is Donovan even doing out there?  Blast... We`ve no choice. Instruct Lamia to move out and attack at once! They mustn`t be allowed near my castle! 
0x6266bd	  Oh, you must be joking! Those accursed rebels have already re-captured Silesse?!  What in the blazes is Donovan even doing out there? 
0x62674c	 Blast... We`ve no choice. Instruct Lamia to move out and attack at once! They mustn`t be allowed near my castle! 
0x6267bf	 Instruct Pamela to lead her squad in pursuit of Sigurd`s army! Throw everything we have at him! 
0x626821	  Y`know how there`s a drawbridge over the Thove River? Yeah, that`s under the control of Duke Maios, too.  If it`s still drawn and you don`t have the key, you`re not getting across.  Mind you, if you have a thief`s sticky fingers at your service, that might not be a problem...  What`s that? You got the drawbridge lowered? How`d ya know to do that? 
0x626987	  Y`know how there`s a drawbridge over the Thove River? Yeah, that`s under the control of Duke Maios, too.  If it`s still drawn and you don`t have the key, you`re not getting across.  Mind you, if you have a thief`s sticky fingers at your service, that might not be a problem... 
0x626aa5	    I`m so sorry I dragged you into this mess as well, Father Claude. It`s fine. If anything, I`m sorry that my efforts to aid you simply weren`t enough. I did return to Grannvale, and I was about to relate the truth to His Majesty.  But Reptor interfered before I could do anything, and now I, too, am branded a traitor to the motherland.   Ugh. I`ve had enough of just sitting here and letting Reptor have his sorry way!  I swear, I`ve half a mind to storm straight into Grannvale and end this once and for all! No. You know better than to rely on brute force or to risk the common folk`s safety. For now, Lord Sigurd, we must endure.  But, Father Claude- Make no mistake. I feel your pain, too, but this crisis`s end now lies in fate`s hands. There is nothing any of us can do to save ourselves anymore. 
0x626de8	    Hey, Azel? Wait up a sec. Taillte? Is something wrong?  I need to ask you something quick. Hm? Me?  Yeah. That okay? I mean, we`ve been friends for years.  And I don`t think there`s anyone else who I can ask about this. Huh. You look downright grim and serious... If you really think I can help, then sure. What seems to be the problem?  Well... I, er...  I`m only with you lot because I was just following Claude around, but I`m starting to think I shouldn`t have done that... What makes you think so?  It`s because people are acting kinda like they`re treading carefully `round me.  And when I`m around, people stop talking about my father... Ah... That certainly doesn`t sound fun. But I`d say people really do like you. It`s more that they honestly aren`t sure how they should treat you, and that they`re worried they`ll cause you grief.  Don`t worry too much. It`ll all be fine once they get to know you better.   Yeah... Guess you`re right. Thanks, Azel. Think I might be feeling a bit better `bout this now. Hah! Glad you`re back to normal, Taillte. If you`re ever feeling like this again, I`ll always be here to help you through it, no matter what happens.   Okay. Thanks! 
0x6272b4	    Jamke, I`d like you to have this bow. This is a brave bow, isn`t it... You sure it`s okay for me to take it?  Yes. Please, accept it.  As formidable as the Silessian pegasus knights are, so long as you have this bow, I know you`ll have the upper hand. Thanks, Aideen. I know I`ll be able to keep you safe with a bow like this. I guess I`ll see you later, once this is all over.  Jamke... I`ll be praying for your safety. 
0x627474	    Midir, please accept this bow. Isn`t this a brave bow? Are you sure you want to give away something so rare?  I am. I bought it for you, after all. Silesse`s pegasus knights are a formidable foe to face.  With a bow of this caliber in hand, i know you`ll be better prepared to fight them. Milady... I still can`t believe this isn`t a dream! I can`t believe we`re actually married... I`ve dreamed of this for so long.   I`ve long dreamt of the same myself. I had wanted to act upon it for so many years, but I couldn`t, even at my loneliest...  But... I think by now you can just call me Aideen. I`ll always look out for you, Midir. I`ll always pray for your safety. 
0x627729	    Take care of yourself out here, Azel. Right. And you as well, Aideen.  This still feels so odd... Not once did I ever think that one day we would be together like this. It`s because I`m younger than you, right?  Oh, no. I`m still not sure why... I still can`t quite believe it, either! That you`re now my wife... It all still feels like I`m living in some kind of dream!   Hm? How so? Don`t you believe our marriage feels right? It`s not that. It`s because, er... Well, you`re so beautiful... Even though I was still very young, when I saw you for the first time years ago, my heart just wouldn`t stop pounding!  Ever since that day, you were the only one for whom I`ve ever felt this way.   Oh, Azel... It`s still pretty embarassing to admit... Oh, I almost forgot! This is for you. This is a Rescue staff. You can use it to bring people far away back to your side instantly.  I know you`ll put it to good use.   I`m so happy to be with you, Azel. I`ll always treasure having such a kind and gentle soul as you by my side... 
0x627b55	    Hello there, mister Father! Hm? And who are you?  I`m Sylviiiiiiiia! Well then, Miss Sylvia, how can I help? Have you, perchance, recently run afoul of bandits?  What`s that? Well, er... I`m not sure how to put this... You`re wearing nothing but smallclothes.  Eh?! Watch your mouth, mister Father! Haven`t you seen dancers like me before?  This is just a dancer`s clothes. It`s just like you wearin` your churchy cloak! Is that so... Hm. Surely you`re chilled to the bone, wearing as little as you are, though?  Oh, no! Even `round here I`m never cold, `cause my heart`s ablaze! Is dancing truly so fun for you?  Yeah! I just love it! Is that so... What of your parents? Do they agree with this career of yours?  Actually, I`m an orphan. When I was really little, my master took me in and helped me become a dancer.  But he... he was an awful, awful man. He`d always beat me outta nowhere.  `Bout a year ago I couldn`t stand any more of it all, so I ran away. I see... What a horrible tale. I believe I know your pain. I once had a sister, who would likely be around your age if she`s still alive.   A sister? Yes. Alas, she was abducted while she was still an infant. I`ve searched for her ever since, but to this day I`ve yet to find any sign of her.   Ohh... I bet she`s just like a princess! She`s gotta be all pretty and classy... And nothin` like me... I disagree. I assure you, I do find you to be utterly charming. In your own way, you possess a unique grace and beauty.  Oh... mister Father... really? Of course. I could never lie.  Th-thank you... Nobody`s ever told me somethin` like that... This feels kinda funny somehow...  Oh... Oh, g-great, now I`m cryin`... What is this...? 
0x62823b	    Hey, Sigurd? Could I have a word? Ah, Lewyn. I`m so sorry about what happened to Mahnya. I had no idea Jungby`s bow knights would get involved in this mess.   No, it`s not your fault. Just mine... I just haven`t been thinking right lately.  I should`ve been here all along, looking after Mother and the country. But nope, I just ran away!  That`s why Mahnya died... She just took my place in all this. There`s no need to blame yourself. The best you can do now is care for the queen, and ensure that Mahnya didn`t die in vain.  Yeah, I know. No use pointing out the obvious, huh? Very well. Oh, Lewyn, before I forget... Don`t forget to go see your mother at the capital as soon as possible. She said it`s of the utmost importance! 
0x628537	    Lord Lewyn... ...Oh, Erin. I`m so sorry. Forgive me. Please...  Oh, you mean about Mahnya... ...Yeah.  Oh, so she... you really did... I`m so sorry. I had no idea. Whoa, Erin! You`ve got it all wrong. I guess when I was younger, I did sorta have a thing for Mahnya... But that was then. This is now, and the now is you.   C-come again?! Erin, I... I love you... 
0x6286c4	 The Silessian civil war is over, and the Grannvale army awaits Sigurd.  Zaxon Castle has barely fallen, yet before Sigurd can so much as rest,  the hordes of Grannvale stand before him at the captured Lubeck Castle.  The Grannvale commander, Duke Langbalt, is a longtime enemy of Sigurd`s father.  For Sigurd, to challenge Langbalt is an opportunity to avenge his father, Byron,  framed by Langbalt for his crimes.  Beyond Lubeck, in the desert town Phinora, Lord Arvis`s elite warriors stand guard  under the command of the war-mage Vaha.  Velthomer Castle, on Grannvale`s border with the Yied Desert,  is defended by Lord Arvis`s trusted aide, General Aida.  And in Belhalla, the royal capital of Grannvale, Lord Arvis serves to aid the bedridden  King Azmur, while Chancellor Reptor of Freege maintains peace and order in the city.  A long road to Belhalla awaits Sigurd... A clash with Grannvale en route is inevitable.  Sigurd refuses to endanger the people of Silesse any further in this conflict.  He is determined to fight to the end. The year is Grann 760, early spring.  The fields of Silesse peacefully rest beneath a deep blanket of snow...  
0x628bbf	  Nngh... Sigurd... ...No, I mustn`t die yet...  No... Not until the exalted blade is in your hands... 
0x628c2d	    Milord, we`ve sighted the fugitive Duke Byron. We caught him resting, but he slipped away. It seems as if he plans to escape to Silesse. What?! You simpleton! Get out there and hunt him down, immediately! My ambush may have put an end to Chalphy`s paladin brigade, the Gr/0xa3nenritter, but the survival of Byron alone leaves that utterly meaningless!   Y-yes, sir... But you see, milord, Byron is still gravely wounded. Surely, he has very little time left... I`ve never heard such naove drivel! Byron may not be long for this world, but he`s determined to get that sword, Tyrfing, to his son with the very last of his strength.  Do you not understand the threat that Sigurd would pose to us, should he get his hands on that damnamble sword?  Move out and kill Byron, immediately!   Y-yes, sir! Consider it done! 
0x628f72	    For that matter, where in the blazes is Dannan with those reinforcements?!  For the gods` sakes, he`s leading the elite Grauenritter brigade! How could it take him so long to put down that Isaachian resistance?!  First Lex, and now Dannan... Why must both of my sons be so worthless?! Come now, Lord Langbalt, sir! Don`t worry about a thing. After all, you`ve still got the Beigenritter and I on your side.  I suppose you`re right, Andri. Be sure that your men are ready to join the fray at a moment`s notice. Heh. It would be my pleasure, sir... 
0x6291ae	  Damn that insolent worm. To think, he isn`t even the slightest bit remorseful for slaying his own father!  Duke Ring... May you be at peace... 
0x629246	    Sire! We`ve sighted a lone knight to our east, who appears to be headed our way. Hm? Is he an enemy?  I don`t believe so. The Lubeck occupation seems to be pursuing him, so they`re most likely not with them. I see. Let`s give them a hand. We`ll be clashing with Langbalt`s army sooner or later, so why not make the first move? Move out! Our target is their front lines. Today`s victory hinges on this first strike! 
0x629400	    It can`t be... F-Father?! Thank the gods! You`re alive! Sigurd... What a splendid young man you`ve become... Cough! C-cough...  Father! Come on, you mustn`t give in now! No... There`s no hope left for me now... Listen well, my son. Langbalt was Prince Kurth`s true killer. And Reptor is the one holding his leash... His Majesty must know the truth!  I... Death holds no fear for me. But I cannot die in peace not knowing if our honor shall be cleansed of these lies.   It`s just as I thought all along... Rest assured, Father. Our good name will be cleared. I promise. Sigurd, I... I beg your forgiveness... `Tis my negligence which condemned you to these torments... Sigurd... Take this. It is Tyrfing... Our exalted blade...   Tyrfing... But, Father! Surely you`ll still need this... Take it, Sigurd. Use it to... restore our... honor...    F-Father! Hold on... Please! Father... Sire...  Why... Why in the world did he have to... Gah... Reptor! Langbalt! Mark my words! You will pay dearly for all you`ve done! 
0x629827	  I suppose it`s our turn... Move out! Carve the terror of the Beigenritter into the traitors` hearts! 
0x629895	    Lord Arvis... Are Sigurd and his party truly on the march to our holy capital? Indeed, but we`ve no cause for alarm. Duke Langbalt and his army stands ready at Lubeck. It is only a matter of time before their insurrection is suppressed.   Even so... Even now, it is almost beyond belief, is it not?  That Lord Byron would slay Kurth... Or that Sigurd would incite a rebellion... Your Majesty, if I may explain once more... Lord Byron was plotting against the crown in concert with the late Lord Ring of Jungby. His Highness fell afoul of their assault, an act to which our very own Dukes Reptor and Langbalt bore witness.  His Highness learned of their schemes to seize the throne from the royal family too late, and paid for it with his life.  Naturally, Lord Sigurd had a hand in his father`s revolt. What clearer proof is there than how he still harbors an enemy, the Isaachian prince?  There is no question. Their treason against the state is grave.  I, too, feel this pain as my own, having lost not only a prince but a father-in-law...  And in the name of my beloved wife, Princess Deirdre, I will never allow Sigurd`s traitorous rampage to stand!  Even if Duke Langbalt fails to defeat him, that is not the end!  The elite fire mages of House Velthomer, the Rotenritter, stand ready to suppress this rebellion, once and for all!   I see... If you say it is so, then perhaps... Perhaps this could never have been avoided....  Arvis, about... Cough! About Deirdre...  Oh, Grandfather! Are you sure you feel all right? Please, you musn`t strain yourself! Come, lie down.  Ah... Deirdre. Bless you... You truly are a sweet child.  Even if I have little time left, you give me hope for Grannvale`s future...  I can scarcely imagine when Kurth would have had as fine a daughter as you...  But there is no doubt in my mind. None outside the royal House Belhalla possess the same Brand that graces your brow.  Whence did you come, my dear? Where in the world have you been all along... I`m so sorry, Grandfather... I simply don`t remember. Try as I may, I cannot recall even a single thing...   Ah, forgive me, my dear... I know you have suffered more and longer than any of us.  From the moment I found her lost in the castle grounds, it was clear she had no memory of her past. All she knew was her own name. The rest of her past is lost to her.  At first I sought only to aid her out of sympathy, as any decent man would do, but before long love took root within me...  With all due respect, Deirdre, not once did I suspect that you could possibly be the daughter of our late Prince Kurth.   I remember well the day you introduced her as the woman you wished to marry... I simply could not believe what I saw!  At first sight... I knew, perhaps as only family can. Precisely as I thought, beneath your circlet lies the Brand of Naga.  Lord Arvis, I trust you understand.  Only a full-blooded heir to Saint Heim can rightfully wield the Book of Naga and release its true holy power.  And the power of Naga is the only power able to oppose the dark lord, Loptyr. I am well aware of the legend, sire.  The holy lineage of our lord Naga and Saint Heim must never perish! Deirdre... You must bear a son with all due haste!  And should your son be so fortunate as to inherit Naga`s power...  He shall be the Prince of Grannvale, and shall claim the throne once I am no more.  Lord Arvis... until your son has grown into a man, you shall be his regent. Guide him well to adulthood.  I trust you understand... Cough! Cough... 
0x62a692	  N-no... No! SIGURD! And to think, I was so close... O gods... Why... Why have you forsaken me... 
0x62a6fc	    That was quite the fierce bout, sire. Mm. And to think, none of them were Grannvale`s elite! Listen, Oifey, I need to ask something of you.   Of course, sire. What is it? As I recall, the territory of Isaach should be very close to the north-east of Lubeck. From what I`ve heard, ever since Grannvale won the war, Isaach has been governed by Dannan, Langbalt`s eldest son.  But I`d wager his influence has yet to reach much of the country`s span, so...   I beg your pardon, sire?! Are you seriously asking me to abandon you for safety, now of all times? No! I refuse!  I will not leave you, sire! I`m here for you no matter what, till I draw my last breath! Oifey, listen... I know this is a huge imposition, but please. Just hear me out. I... I don`t want to lose Seliph. He isn`t even two years old yet! I can hardly fight with an infant in tow.  Please, Oifey. Take care of Seliph. Take him and find refuge from this blasted war.  I know I can trust you, Oifey. You are my only hope.   Sire... I... Very well.  I`ll take Lord Seliph. I`ll protect him, no matter what happens. That said, you have to promise me.  Promise me that you`ll come for us as soon as this war is over. I won`t leave you if you can`t promise that. Of course. I swear I`ll come for the two of you.  Thank you...   Hold it! I promised Deirdre that I`ll look after Seliph no matter what!  I won`t hand him over to anyone, not even Oifey, until Deirdre says I can! Calm down, Shanan... I know you`re still hurt about losing Deirdre, but this isn`t helping. It`s okay. He`ll be fine with Oifey.   No! I need to protect Seliph! And you`re forgetting that the people of Isaach won`t exactly be happy to see more Grannvaleans!  Oifey alone won`t last a minute there, but if I`m there it`ll be okay.  Who better to protect Seliph in Isaach than the prince of Isaach? Please... I promised her...   Now that he mentions it, sire, I would be a tad more at ease if Shanan was there as well.  I know you`re reluctant to involve one as young as Shanan in something so dangerous.  But I think we can agree he`s become a talented warrior. Not to mention, I`ll need Shanan to secure the people`s support. Hm...     I`m sorry to burden you more, Shanan, but please... Take care of Seliph for me.   Okay! Leave it to me! I`m gonna keep getting stronger, and nobody`ll ever hurt Seliph!  I`ll teach him all about Deirdre, but... I wonder how he`ll take what happened...   I suppose we should get going, then. Farewell, sire. Take care of yourself.  I pray victory and clemency find you as soon as possible. Thank you, Oifey. Be careful out there.  Yes, sir! 
0x62b18d	  Seliph... I`m so sorry. Please, grow up safe and strong... 
0x62b1d1	    I see. Duke Langbalt fell in battle... A-Arvis! What are we supposed to do now?! It was you who insisted that, even if we left the bulk of our armies on conquests with our sons, Sigurd would pose no threat to me at all!  The situation before us is not the outcome you promised me!   Reptor, your overreaction is baseless. The deck is still stacked in our favor.  The Velthomer army is already lying in wait for the rebels in the Yied Desert`s depths.  Furthermore, Thracian sellswords should be arriving to reinforce us at any moment. The enemy will assuredly be exhausted.  So long as my army and yours cooperate, Sigurd and his rebels ought to fall with ease. I`m holding you to your word this time, Arvis. Remember, I`ve no objection to you alone claiming the throne once Azmur finally dies. But don`t you dare forget your allies...   Of course. Must I remind you? The instant the dust of this war settles, House Freege will be granted the Agustrian throne to govern.  House Dozel, meanwhile, will be entrusted with the rule of Isaach. Rest assured, Reptor. I will honor your rights to these territories. Hrm... Very well. Then I, too, will fight with all I have...  Kehehehehe... Greetings, Lord Arvis. The plan proceeds precisely on time, I see...   Manfroy... If I`ve told you once, I`ve told you a thousand times... You must not show your face here.  Until the Grannvale throne is mine, I cannot allow you or your brethren to appear in public. Do you not understand? Oh, we understand. We understand how you indulge the greed of men as vile as Reptor and Langbalt.  We understand how even then, you still will not concede the very fact of our existence.  The plan was to use those two buffoons until they could be used no further, then cast them aside and use their sons in their stead... Was it not?   Mm, but... Hear me well, Manfroy.  I refuse to have any part in the revival of your Loptyr Empire.  I`ve no desire to oppress your cult, but I`ve even less of a desire to consign the world to your dark lord`s rule. Remember this well.  Yes, the blood of Loptyr`s scions flows in my veins, but there is so much more to me than that.  My Loptyrian heritage is that of Saint Maira, a man who fought for the rights of the people.  And more importantly, I am the one true heir of the Crusader Vala, Loptyr`s sworn enemy.  I will change this world for the better. Under my rule, humanity shall be free from the pain of prejudice, tyranny and oppression!  What a pity it is, that Sigurd must die, but alas, all things require sacrifice. Ohohoho... A sacrifice for the sake of the Lady Deirdre, you mean. You are terrified, Lord Arvis. You fear her memory may someday return...   Don`t you dare bring her into this! Need I remind you? We. Are. In. LOVE! Nothing will ever come between us! Heh heh heh... I suppose you two need to hasten and make proof of this love of yours. Proof that will one day grow up and rise to be a most magnificent king! Heh heh heh... 
0x62bda4	  The rebels are finally headed this way? Heh, excellent. Let them walk right into the range of my welcoming gift: Meteor spells!  This desert will glady claim their bodies! 
0x62be59	  Gentlemen, we`ve not much further to go. Keep giving it your best.  Rumor has it that Sigurd`s army should be moving south through the Yied Desert.  If we keep this pace north, we should be able to rendezvous with them sooner or later.   Quan, I`m so sorry I dragged you into this.  You and your father were too generous sparing so many soldiers to help my brother, even though your father is presently so ill...  But are you sure you`re both willing to risk crossing a nation as all-powerful as Grannvale?  The very thought is terrifying... Ethlyn, you know as well as I that Leonster, a nation built on the legacy of the Crusader Nova, is far stronger than its size suggests. No matter what happens, I could never regret giving my all for a cause as just as Sigurd`s. My father feels precisely the same way.  There`s nothing to worry about, Ethlyn. After all, I`m wielding none other than Gae Bolg! I`ll never fail with it at my side!  Sigurd could certainly stand to have my aid.   I suppose you`re right. He`d appreciate any help at this point... Ethlyn, we`ll be entering hostile territory very shortly. The enemy could ambush us at any moment, so...  Actually, Quan... I`ve been thinking this over quite a bit, and I`m coming with you after all.  I`d like to see my brother again, and I simply can`t abandon you now. I can`t allow that! I let you come with me solely because you promised to return home partway. To say nothing of Altena`s presence! Look at her, a mere babe of three years curled up aslumber in her mother`s lap.  Should we be attacked, what then?   Why, I`d fight my hardest to protect her. Nobody could possibly seize her from me!  I certainly never intended at first to take her with us.  But she simply wouldn`t stop crying when I tried to leave her behind.  You`re right, though... You`re right. I`ll take her home. Ethlyn, I`m sorry. I assure you I do know precisely how you feel, but Leif is barely born and waiting for you at home. Our children need their mother. Please, Ethlyn. Return home. I left Finn to defend the capital. You`ll be safe with him.   Very well, but... I`d like just a little more time. I want to stay by your side a little longer.  Please, Quan... Ethlyn... Very well. We`ve a little more time to spare. 
0x62c74e	  Hehehe... Ah, Quan! The poor sod still has no clue we`re tailing him. And there`s a woman with him? What a clumsy mistake.  Why, I daresay this is the long-awaited end of Leonster`s famous Lanzenritter!  Those hooves`ll be sinking clean into the sand. They can`t so much as flail at us.  Men, close in! This is it! Thracia`s destiny lies before us, ripe for the grasping! 
0x62c8cb	  What? Thracian dracoknights?! No... You cannot be serious! Travant has been at our heels all along!    Ethlyn, run! We`ve no hope of victory in this blasted desert!   But... what will you do? They`re like wild hyenas, Ethlyn! Children are little more than easy targets for them! Thracia has sought to reconquer our territory for centuries.  I thought my absence would be taken as an invitation, so I left Finn behind with half the army in case they made the obvious move.  Not once... Not even once did I ever suspect they would pursue US instead!  I... This was all a mistake...   You can`t give up now, Quan! It`ll be okay. We`re together, aren`t we? At the very least, together we`ll not go down easily! Ethlyn... Forgive me, please... 
0x62cbc5	  What`s this? The woman was fool enough to have a child with her? Ah, I see... Quan`s daughter. Interesting...  You there! Tell Quan this: If he doesn`t surrender Gae Bolg, his daughter will meet an untimely end.  Heh heh heh... Your move, Quan. Your move. 
0x62ccce	  N-no! Altena... Ethlyn... So this is where it ends...  Travant! You can have Gae Bolg, but don`t you DARE so much as scratch Altena! 
0x62cd5c	    What`s this? The woman was fool enough to have a child with her? Ah, I see... Quan`s daughter. Interesting...  Hand her over to me. She and Gae Bolg are coming with me back to Thracia. Can`t say I expected this, sir. If I may, why exactly are you taking her home with you?  Moron! You`ve no need to know! Keep that mouth of yours out of business that isn`t yours. Y-yes, sir. I beg your forgiveness, sir. By your leave, sir, we will pursue Sigurd`s rebels.  Good. Don`t fail me. 
0x62cf56	    And so ends Quan... Magorn! You`re in charge now. Head north and give Sigurd`s army a fair share of grief.  Let none of them escape. There`s a fine bounty on each traitorous head, after all. Yes, sir! Er, that said, what are we supposed to do with this child? She`s just crying and crying. We don`t know how to handle this. Shall I put her out of her misery, sir?   Certainly not. Hand her over to me. She and Gae Bolg are coming with me back to Thracia. Can`t say I expected this, sir. If I may, why exactly are you taking her home with you?  Moron! You`ve no need to know! Keep that mouth of yours out of business that isn`t yours. Y-yes, sir. I beg your forgiveness, sir. By your leave, sir, we will pursue Sigurd`s rebels.  Good. Don`t fail me. 
0x62d263	  Good. We`ve finally claimed Phinora. The fatherland is finally within our reach.  Oifey and Shanan... I pray they and Seliph are faring well...   Lord Sigurd, I presume? Welcome to Phinora. Ah, you must be the local elder. My apologies for dragging even an oasis town like Phinora into this godforsaken war.  Mm, at this point it was unavoidable. Actually, we`ve just received word of yet another skirmish in the desert`s southern depths.  Alas, we find ourselves in dangerous times... In the south, you say... What happened there?  As we understand it, the lance knights of Leonster were on a march north.  They were savaged by Thracian dracoknights en route. There were no survivors, it seems. W-what?! You can`t be serious!  I`m sorry to say I am. By the sound of it, there was a young girl in the Leonster party. Our hearts all break for the poor dear... That`s... that was Ethlyn and Quan... Forgive... forgive me... 
